series_id,surface
1776,soft_tiles
1777,wood
1778,fine_concrete
1779,soft_tiles
1780,soft_pvc
1781,concrete
1782,wood
1783,soft_pvc
1784,soft_pvc
1785,soft_tiles
1786,soft_pvc
1787,carpet
1788,tiled
1789,soft_tiles
1790,wood
1791,carpet
1792,soft_pvc
1793,soft_pvc
1794,concrete
1795,tiled
1796,hard_tiles_large_space
1797,concrete
1798,concrete
1799,soft_pvc
1800,hard_tiles_large_space
1801,carpet
1802,soft_pvc
1803,wood
1804,concrete
1805,soft_tiles
1806,hard_tiles_large_space
1807,concrete
1808,soft_tiles
1809,concrete
1810,soft_pvc
1811,soft_tiles
1812,soft_pvc
1813,wood
1814,hard_tiles_large_space
1815,wood
1816,fine_concrete
1817,wood
1818,concrete
1819,wood
1820,soft_pvc
1821,wood
1822,soft_tiles
1823,wood
1824,concrete
1825,soft_pvc
1826,soft_pvc
1827,soft_pvc
1828,soft_tiles
1829,concrete
1830,tiled
1831,wood
1832,wood
1833,concrete
1834,fine_concrete
1835,tiled
1836,soft_pvc
1837,concrete
1838,soft_tiles
1839,concrete
1840,wood
1841,tiled
1842,tiled
1843,hard_tiles_large_space
1844,hard_tiles_large_space
1845,soft_tiles
1846,tiled
1847,soft_tiles
1848,tiled
1849,soft_pvc
1850,tiled
1851,concrete
1852,concrete
1853,tiled
1854,fine_concrete
1855,soft_pvc
1856,concrete
1857,soft_tiles
1858,wood
1859,concrete
1860,concrete
1861,concrete
1862,tiled
1863,concrete
1864,fine_concrete
1865,concrete
1866,soft_pvc
1867,soft_pvc
1868,carpet
1869,tiled
1870,wood
1871,concrete
1872,concrete
1873,tiled
1874,fine_concrete
1875,wood
1876,concrete
1877,soft_pvc
1878,soft_tiles
1879,wood
1880,hard_tiles_large_space
1881,tiled
1882,soft_pvc
1883,soft_pvc
1884,wood
1885,tiled
1886,carpet
1887,hard_tiles_large_space
1888,soft_pvc
1889,concrete
1890,concrete
1891,fine_concrete
1892,tiled
1893,soft_tiles
1894,soft_pvc
1895,concrete
1896,fine_concrete
1897,wood
1898,concrete
1899,concrete
1900,soft_pvc
1901,carpet
1902,concrete
1903,hard_tiles_large_space
1904,tiled
1905,concrete
1906,concrete
1907,soft_pvc
1908,tiled
1909,soft_tiles
1910,wood
1911,hard_tiles_large_space
1912,hard_tiles_large_space
1913,concrete
1914,wood
1915,soft_pvc
1916,soft_pvc
1917,soft_tiles
1918,concrete
1919,soft_tiles
1920,wood
1921,concrete
1922,soft_pvc
1923,concrete
1924,wood
1925,concrete
1926,wood
1927,tiled
1928,tiled
1929,soft_pvc
1930,concrete
1931,concrete
1932,soft_tiles
1933,tiled
1934,wood
1935,concrete
1936,soft_pvc
1937,soft_pvc
1938,tiled
1939,soft_tiles
1940,concrete
1941,soft_tiles
1942,concrete
1943,wood
1944,hard_tiles_large_space
1945,fine_concrete
1946,soft_tiles
1947,concrete
1948,concrete
1949,wood
1950,soft_pvc
1951,wood
1952,hard_tiles_large_space
1953,tiled
1954,soft_tiles
1955,concrete
1956,fine_concrete
1957,carpet
1958,tiled
1959,wood
1960,concrete
1961,wood
1962,concrete
1963,wood
1964,tiled
1965,concrete
1966,hard_tiles_large_space
1967,fine_concrete
1968,soft_pvc
1969,wood
1970,hard_tiles_large_space
1971,wood
1972,concrete
1973,concrete
1974,tiled
1975,soft_tiles
1976,wood
1977,tiled
1978,tiled
1979,concrete
1980,wood
1981,concrete
1982,fine_concrete
1983,tiled
1984,concrete
1985,soft_pvc
1986,soft_pvc
1987,wood
1988,soft_pvc
1989,tiled
1990,wood
1991,carpet
1992,soft_pvc
1993,concrete
1994,wood
1995,wood
1996,concrete
1997,concrete
1998,wood
1999,concrete
2000,soft_pvc
2001,soft_pvc
2002,wood
2003,soft_tiles
2004,concrete
2005,concrete
2006,carpet
2007,concrete
2008,soft_pvc
2009,soft_pvc
2010,wood
2011,tiled
2012,soft_pvc
2013,soft_pvc
2014,soft_pvc
2015,hard_tiles_large_space
2016,wood
2017,soft_tiles
2018,soft_tiles
2019,soft_pvc
2020,soft_pvc
2021,soft_tiles
2022,fine_concrete
2023,carpet
2024,soft_tiles
2025,wood
2026,wood
2027,hard_tiles_large_space
2028,carpet
2029,carpet
2030,tiled
2031,soft_pvc
2032,wood
2033,concrete
2034,soft_pvc
2035,fine_concrete
2036,concrete
2037,soft_pvc
2038,wood
2039,tiled
2040,concrete
2041,soft_pvc
2042,concrete
2043,carpet
2044,tiled
2045,tiled
2046,soft_pvc
2047,tiled
2048,wood
2049,hard_tiles_large_space
2050,tiled
2051,soft_pvc
2052,concrete
2053,soft_tiles
2054,hard_tiles_large_space
2055,wood
2056,soft_pvc
2057,soft_tiles
2058,concrete
2059,concrete
2060,concrete
2061,soft_pvc
2062,concrete
2063,concrete
2064,soft_tiles
2065,soft_pvc
2066,concrete
2067,tiled
2068,concrete
2069,concrete
2070,concrete
2071,wood
2072,concrete
2073,fine_concrete
2074,wood
2075,carpet
2076,concrete
2077,concrete
2078,soft_tiles
2079,wood
2080,tiled
2081,soft_tiles
2082,soft_pvc
2083,concrete
2084,tiled
2085,concrete
2086,soft_pvc
2087,wood
2088,fine_concrete
2089,wood
2090,concrete
2091,fine_concrete
2092,concrete
2093,soft_pvc
2094,wood
2095,soft_pvc
2096,soft_tiles
2097,wood
2098,soft_pvc
2099,hard_tiles_large_space
2100,concrete
2101,concrete
2102,concrete
2103,fine_concrete
2104,soft_pvc
2105,soft_pvc
2106,soft_pvc
2107,hard_tiles_large_space
2108,concrete
2109,concrete
2110,tiled
2111,soft_pvc
2112,soft_pvc
2113,soft_tiles
2114,soft_tiles
2115,soft_tiles
2116,tiled
2117,concrete
2118,concrete
2119,soft_pvc
2120,tiled
2121,wood
2122,wood
2123,soft_pvc
2124,soft_pvc
2125,soft_tiles
2126,concrete
2127,hard_tiles_large_space
2128,concrete
2129,tiled
2130,wood
2131,carpet
2132,concrete
2133,hard_tiles_large_space
2134,soft_pvc
2135,soft_pvc
2136,hard_tiles_large_space
2137,soft_tiles
2138,concrete
2139,tiled
2140,concrete
2141,soft_pvc
2142,soft_pvc
2143,fine_concrete
2144,soft_tiles
2145,wood
2146,soft_tiles
2147,soft_tiles
2148,concrete
2149,soft_pvc
2150,wood
2151,wood
2152,carpet
2153,wood
2154,fine_concrete
2155,soft_tiles
2156,wood
2157,wood
2158,soft_tiles
2159,concrete
2160,soft_tiles
2161,soft_pvc
2162,concrete
2163,hard_tiles_large_space
2164,carpet
2165,tiled
2166,tiled
2167,concrete
2168,soft_tiles
2169,tiled
2170,soft_tiles
2171,hard_tiles_large_space
2172,soft_pvc
2173,soft_tiles
2174,carpet
2175,wood
2176,concrete
2177,hard_tiles_large_space
2178,soft_pvc
2179,tiled
2180,concrete
2181,tiled
2182,concrete
2183,wood
2184,hard_tiles_large_space
2185,tiled
2186,wood
2187,wood
2188,fine_concrete
2189,wood
2190,tiled
2191,hard_tiles_large_space
2192,carpet
2193,wood
2194,soft_tiles
2195,tiled
2196,soft_pvc
2197,soft_pvc
2198,soft_tiles
2199,hard_tiles_large_space
2200,soft_tiles
2201,soft_tiles
2202,concrete
2203,concrete
2204,soft_pvc
2205,concrete
2206,soft_pvc
2207,wood
2208,soft_tiles
2209,wood
2210,soft_pvc
2211,soft_pvc
2212,hard_tiles_large_space
2213,wood
2214,wood
2215,tiled
2216,concrete
2217,soft_tiles
2218,wood
2219,tiled
2220,soft_pvc
2221,wood
2222,tiled
2223,wood
2224,concrete
2225,concrete
2226,soft_pvc
2227,wood
2228,concrete
2229,soft_pvc
2230,concrete
2231,wood
2232,soft_pvc
2233,soft_pvc
2234,concrete
2235,hard_tiles_large_space
2236,hard_tiles_large_space
2237,wood
2238,wood
2239,soft_pvc
2240,wood
2241,tiled
2242,hard_tiles_large_space
2243,hard_tiles_large_space
2244,fine_concrete
2245,soft_pvc
2246,wood
2247,fine_concrete
2248,tiled
2249,hard_tiles_large_space
2250,soft_tiles
2251,wood
2252,wood
2253,concrete
2254,concrete
2255,fine_concrete
2256,tiled
2257,tiled
2258,soft_tiles
2259,soft_pvc
2260,soft_pvc
2261,wood
2262,soft_pvc
2263,wood
2264,soft_tiles
2265,hard_tiles_large_space
2266,fine_concrete
2267,hard_tiles_large_space
2268,soft_pvc
2269,wood
2270,soft_pvc
2271,wood
2272,fine_concrete
2273,concrete
2274,concrete
2275,wood
2276,tiled
2277,tiled
2278,wood
2279,soft_pvc
2280,wood
2281,soft_pvc
2282,carpet
2283,tiled
2284,wood
2285,concrete
2286,carpet
2287,concrete
2288,concrete
2289,concrete
2290,concrete
2291,fine_concrete
2292,tiled
2293,hard_tiles_large_space
2294,wood
2295,concrete
2296,wood
2297,soft_tiles
2298,soft_tiles
2299,wood
2300,soft_pvc
2301,fine_concrete
2302,soft_pvc
2303,soft_pvc
2304,tiled
2305,concrete
2306,soft_pvc
2307,concrete
2308,fine_concrete
2309,fine_concrete
2310,soft_pvc
2311,concrete
2312,soft_pvc
2313,soft_tiles
2314,fine_concrete
2315,wood
2316,carpet
2317,soft_pvc
2318,wood
2319,wood
2320,soft_pvc
2321,soft_tiles
2322,wood
2323,soft_pvc
2324,fine_concrete
2325,tiled
2326,wood
2327,soft_pvc
2328,wood
2329,wood
2330,soft_pvc
2331,soft_pvc
2332,soft_pvc
2333,soft_pvc
2334,soft_pvc
2335,wood
2336,wood
2337,fine_concrete
2338,soft_pvc
2339,soft_pvc
2340,concrete
2341,carpet
2342,soft_pvc
2343,hard_tiles_large_space
2344,concrete
2345,soft_tiles
2346,concrete
2347,soft_pvc
2348,concrete
2349,tiled
2350,fine_concrete
2351,concrete
2352,soft_tiles
2353,wood
2354,soft_tiles
2355,soft_tiles
2356,soft_pvc
2357,concrete
2358,fine_concrete
2359,wood
2360,hard_tiles_large_space
2361,soft_tiles
2362,concrete
2363,concrete
2364,wood
2365,soft_pvc
2366,soft_pvc
2367,soft_pvc
2368,wood
2369,wood
2370,soft_pvc
2371,soft_pvc
2372,wood
2373,hard_tiles_large_space
2374,wood
2375,soft_pvc
2376,fine_concrete
2377,concrete
2378,fine_concrete
2379,wood
2380,tiled
2381,soft_tiles
2382,tiled
2383,soft_pvc
2384,hard_tiles_large_space
2385,fine_concrete
2386,tiled
2387,carpet
2388,wood
2389,soft_pvc
2390,soft_pvc
2391,wood
2392,soft_tiles
2393,carpet
2394,soft_pvc
2395,soft_pvc
2396,concrete
2397,concrete
2398,fine_concrete
2399,soft_pvc
2400,concrete
2401,hard_tiles_large_space
2402,tiled
2403,soft_tiles
2404,hard_tiles_large_space
2405,tiled
2406,soft_pvc
2407,soft_pvc
2408,concrete
2409,concrete
2410,soft_pvc
2411,wood
2412,tiled
2413,carpet
2414,soft_pvc
2415,carpet
2416,wood
2417,tiled
2418,soft_pvc
2419,soft_pvc
2420,carpet
2421,soft_pvc
2422,tiled
2423,soft_tiles
2424,wood
2425,concrete
2426,wood
2427,tiled
2428,fine_concrete
2429,wood
2430,fine_concrete
2431,tiled
2432,hard_tiles_large_space
2433,wood
2434,fine_concrete
2435,soft_tiles
2436,concrete
2437,concrete
2438,wood
2439,soft_pvc
2440,concrete
2441,wood
2442,hard_tiles_large_space
2443,soft_pvc
2444,hard_tiles_large_space
2445,soft_pvc
2446,concrete
2447,soft_pvc
2448,hard_tiles_large_space
2449,wood
2450,concrete
2451,concrete
2452,soft_pvc
2453,fine_concrete
2454,concrete
2455,hard_tiles_large_space
2456,concrete
2457,concrete
2458,soft_tiles
2459,concrete
2460,wood
2461,wood
2462,soft_tiles
2463,concrete
2464,wood
2465,wood
2466,carpet
2467,concrete
2468,concrete
2469,soft_pvc
2470,wood
2471,hard_tiles_large_space
2472,soft_pvc
2473,concrete
2474,soft_pvc
2475,soft_pvc
2476,wood
2477,concrete
2478,concrete
2479,soft_tiles
2480,concrete
2481,soft_tiles
2482,soft_pvc
2483,wood
2484,soft_pvc
2485,hard_tiles_large_space
2486,fine_concrete
2487,wood
2488,concrete
2489,concrete
2490,concrete
2491,concrete
2492,soft_pvc
2493,concrete
2494,concrete
2495,concrete
2496,soft_tiles
2497,soft_pvc
2498,wood
2499,carpet
2500,wood
2501,concrete
2502,soft_tiles
2503,wood
2504,soft_pvc
2505,wood
2506,concrete
2507,concrete
2508,concrete
2509,soft_tiles
2510,wood
2511,concrete
2512,soft_pvc
2513,wood
2514,concrete
2515,fine_concrete
2516,concrete
2517,fine_concrete
2518,wood
2519,hard_tiles_large_space
2520,soft_tiles
2521,soft_pvc
2522,soft_pvc
2523,wood
2524,soft_pvc
2525,soft_pvc
2526,wood
2527,tiled
2528,wood
2529,soft_pvc
2530,wood
2531,soft_tiles
2532,fine_concrete
2533,hard_tiles_large_space
2534,concrete
2535,soft_pvc
2536,wood
2537,soft_tiles
2538,soft_tiles
2539,soft_pvc
2540,tiled
2541,concrete
2542,wood
2543,hard_tiles_large_space
2544,tiled
2545,hard_tiles_large_space
2546,wood
2547,concrete
2548,wood
2549,tiled
2550,tiled
2551,soft_tiles
2552,wood
2553,wood
2554,tiled
2555,fine_concrete
2556,tiled
2557,concrete
2558,wood
2559,soft_pvc
2560,hard_tiles_large_space
2561,soft_tiles
2562,concrete
2563,soft_pvc
2564,tiled
2565,soft_pvc
2566,concrete
2567,soft_tiles
2568,concrete
2569,wood
2570,concrete
2571,soft_pvc
2572,soft_pvc
2573,fine_concrete
2574,wood
2575,wood
2576,soft_tiles
2577,wood
2578,soft_tiles
2579,soft_pvc
2580,fine_concrete
2581,concrete
2582,wood
2583,concrete
2584,soft_tiles
2585,soft_tiles
2586,concrete
2587,concrete
2588,concrete
2589,soft_pvc
2590,soft_tiles
2591,concrete
2592,soft_pvc
2593,fine_concrete
2594,tiled
2595,soft_tiles
2596,soft_tiles
2597,hard_tiles_large_space
2598,soft_pvc
2599,concrete
2600,soft_pvc
2601,concrete
2602,wood
2603,concrete
2604,concrete
2605,concrete
2606,soft_pvc
2607,hard_tiles_large_space
2608,concrete
2609,hard_tiles_large_space
2610,hard_tiles_large_space
2611,fine_concrete
2612,soft_pvc
2613,concrete
2614,soft_pvc
2615,wood
2616,soft_pvc
2617,wood
2618,soft_pvc
2619,soft_pvc
2620,wood
2621,tiled
2622,soft_pvc
2623,tiled
2624,wood
2625,soft_pvc
2626,soft_pvc
2627,tiled
2628,soft_pvc
2629,wood
2630,concrete
2631,tiled
2632,hard_tiles_large_space
2633,wood
2634,carpet
2635,concrete
2636,wood
2637,concrete
2638,concrete
2639,wood
2640,concrete
2641,wood
2642,soft_tiles
2643,concrete
2644,fine_concrete
2645,wood
2646,soft_pvc
2647,hard_tiles_large_space
2648,concrete
2649,soft_pvc
2650,tiled
2651,concrete
2652,soft_pvc
2653,fine_concrete
2654,carpet
2655,tiled
2656,concrete
2657,soft_pvc
2658,hard_tiles_large_space
2659,soft_tiles
2660,soft_pvc
2661,soft_pvc
2662,tiled
2663,soft_pvc
2664,concrete
2665,concrete
2666,soft_pvc
2667,soft_pvc
2668,concrete
2669,soft_pvc
2670,concrete
2671,concrete
2672,concrete
2673,soft_pvc
2674,soft_tiles
2675,concrete
2676,soft_tiles
2677,soft_pvc
2678,hard_tiles_large_space
2679,soft_pvc
2680,soft_tiles
2681,hard_tiles_large_space
2682,soft_tiles
2683,concrete
2684,concrete
2685,concrete
2686,wood
2687,tiled
2688,soft_tiles
2689,wood
2690,concrete
2691,concrete
2692,soft_pvc
2693,soft_pvc
2694,soft_tiles
2695,tiled
2696,tiled
2697,hard_tiles_large_space
2698,wood
2699,hard_tiles_large_space
2700,tiled
2701,soft_pvc
2702,carpet
2703,soft_tiles
2704,tiled
2705,soft_pvc
2706,soft_pvc
2707,soft_pvc
2708,hard_tiles_large_space
2709,soft_pvc
2710,soft_pvc
2711,hard_tiles_large_space
2712,wood
2713,soft_pvc
2714,concrete
2715,concrete
2716,tiled
2717,hard_tiles_large_space
2718,tiled
2719,carpet
2720,soft_tiles
2721,tiled
2722,soft_tiles
2723,soft_tiles
2724,wood
2725,concrete
2726,tiled
2727,soft_pvc
2728,wood
2729,tiled
2730,wood
2731,wood
2732,concrete
2733,soft_pvc
2734,tiled
2735,concrete
2736,wood
2737,concrete
2738,tiled
2739,soft_pvc
2740,concrete
2741,wood
2742,tiled
2743,concrete
2744,soft_tiles
2745,wood
2746,hard_tiles_large_space
2747,hard_tiles_large_space
2748,soft_pvc
2749,wood
2750,wood
2751,soft_pvc
2752,concrete
2753,wood
2754,concrete
2755,hard_tiles_large_space
2756,tiled
2757,soft_pvc
2758,soft_pvc
2759,wood
2760,concrete
2761,soft_pvc
2762,tiled
2763,hard_tiles_large_space
2764,soft_tiles
2765,concrete
2766,concrete
2767,soft_pvc
2768,concrete
2769,concrete
2770,hard_tiles_large_space
2771,hard_tiles_large_space
2772,soft_pvc
2773,wood
2774,tiled
2775,wood
2776,soft_tiles
2777,soft_pvc
2778,concrete
2779,wood
2780,wood
2781,soft_pvc
2782,soft_tiles
2783,concrete
2784,fine_concrete
2785,tiled
2786,soft_tiles
2787,carpet
2788,hard_tiles_large_space
2789,soft_pvc
2790,hard_tiles_large_space
2791,wood
2792,soft_tiles
2793,concrete
2794,soft_tiles
2795,soft_tiles
2796,concrete
2797,soft_tiles
2798,soft_tiles
2799,hard_tiles_large_space
2800,fine_concrete
2801,concrete
2802,soft_tiles
2803,soft_pvc
2804,concrete
2805,concrete
2806,concrete
2807,concrete
2808,carpet
2809,wood
2810,wood
2811,concrete
2812,hard_tiles_large_space
2813,soft_tiles
2814,concrete
2815,soft_tiles
2816,wood
2817,carpet
2818,concrete
2819,fine_concrete
2820,wood
2821,concrete
2822,soft_pvc
2823,soft_pvc
2824,concrete
2825,wood
2826,soft_pvc
2827,fine_concrete
2828,soft_tiles
2829,tiled
2830,concrete
2831,tiled
2832,soft_pvc
2833,concrete
2834,tiled
2835,carpet
2836,soft_tiles
2837,soft_pvc
2838,soft_tiles
2839,soft_pvc
2840,wood
2841,concrete
2842,concrete
2843,concrete
2844,wood
2845,soft_tiles
2846,wood
2847,concrete
2848,concrete
2849,tiled
2850,wood
2851,fine_concrete
2852,soft_pvc
2853,wood
2854,concrete
2855,soft_pvc
2856,wood
2857,fine_concrete
2858,hard_tiles_large_space
2859,wood
2860,concrete
2861,wood
2862,concrete
2863,concrete
2864,fine_concrete
2865,concrete
2866,soft_tiles
2867,tiled
2868,soft_pvc
2869,soft_pvc
2870,wood
2871,concrete
2872,hard_tiles_large_space
2873,carpet
2874,wood
2875,tiled
2876,soft_pvc
2877,concrete
2878,wood
2879,wood
2880,hard_tiles_large_space
2881,fine_concrete
2882,concrete
2883,soft_tiles
2884,concrete
2885,wood
2886,fine_concrete
2887,soft_pvc
2888,tiled
2889,soft_pvc
2890,soft_tiles
2891,soft_pvc
2892,soft_tiles
2893,hard_tiles_large_space
2894,concrete
2895,concrete
2896,soft_tiles
2897,soft_tiles
2898,wood
2899,concrete
2900,wood
2901,soft_tiles
2902,hard_tiles_large_space
2903,wood
2904,wood
2905,soft_pvc
2906,tiled
2907,wood
2908,wood
2909,soft_pvc
2910,wood
2911,tiled
2912,tiled
2913,wood
2914,tiled
2915,concrete
2916,wood
2917,concrete
2918,concrete
2919,wood
2920,wood
2921,soft_tiles
2922,concrete
2923,concrete
2924,fine_concrete
2925,concrete
2926,wood
2927,soft_tiles
2928,soft_tiles
2929,soft_pvc
2930,concrete
2931,soft_pvc
2932,tiled
2933,concrete
2934,soft_pvc
2935,hard_tiles_large_space
2936,soft_pvc
2937,tiled
2938,carpet
2939,tiled
2940,tiled
2941,hard_tiles_large_space
2942,hard_tiles_large_space
2943,concrete
2944,soft_pvc
2945,soft_pvc
2946,soft_pvc
2947,fine_concrete
2948,tiled
2949,concrete
2950,wood
2951,concrete
2952,fine_concrete
2953,hard_tiles_large_space
2954,hard_tiles_large_space
2955,wood
2956,concrete
2957,hard_tiles_large_space
2958,fine_concrete
2959,concrete
2960,tiled
2961,concrete
2962,concrete
2963,soft_pvc
2964,soft_tiles
2965,fine_concrete
2966,wood
2967,wood
2968,wood
2969,concrete
2970,soft_pvc
2971,wood
2972,soft_tiles
2973,concrete
2974,soft_pvc
2975,soft_tiles
2976,wood
2977,tiled
2978,concrete
2979,fine_concrete
2980,concrete
2981,concrete
2982,wood
2983,hard_tiles_large_space
2984,wood
2985,soft_pvc
2986,concrete
2987,wood
2988,hard_tiles_large_space
2989,soft_pvc
2990,soft_pvc
2991,concrete
2992,carpet
2993,wood
2994,concrete
2995,soft_tiles
2996,tiled
2997,concrete
2998,concrete
2999,soft_pvc
3000,concrete
3001,soft_tiles
3002,fine_concrete
3003,hard_tiles_large_space
3004,carpet
3005,fine_concrete
3006,wood
3007,carpet
3008,soft_tiles
3009,soft_pvc
3010,soft_pvc
3011,soft_pvc
3012,carpet
3013,soft_pvc
3014,concrete
3015,concrete
3016,soft_tiles
3017,tiled
3018,concrete
3019,wood
3020,wood
3021,carpet
3022,tiled
3023,soft_tiles
3024,soft_pvc
3025,concrete
3026,soft_tiles
3027,fine_concrete
3028,soft_pvc
3029,soft_pvc
3030,hard_tiles_large_space
3031,concrete
3032,concrete
3033,hard_tiles_large_space
3034,concrete
3035,soft_pvc
3036,carpet
3037,wood
3038,soft_tiles
3039,soft_pvc
3040,soft_pvc
3041,concrete
3042,hard_tiles_large_space
3043,concrete
3044,concrete
3045,wood
3046,fine_concrete
3047,wood
3048,soft_pvc
3049,fine_concrete
3050,wood
3051,soft_pvc
3052,hard_tiles_large_space
3053,concrete
3054,hard_tiles_large_space
3055,tiled
3056,wood
3057,hard_tiles_large_space
3058,hard_tiles_large_space
3059,soft_pvc
3060,concrete
3061,carpet
3062,soft_tiles
3063,tiled
3064,wood
3065,tiled
3066,soft_pvc
3067,concrete
3068,concrete
3069,soft_pvc
3070,concrete
3071,hard_tiles_large_space
3072,tiled
3073,wood
3074,soft_pvc
3075,concrete
3076,soft_tiles
3077,tiled
3078,concrete
3079,soft_pvc
3080,fine_concrete
3081,hard_tiles_large_space
3082,concrete
3083,carpet
3084,soft_tiles
3085,soft_pvc
3086,wood
3087,soft_tiles
3088,soft_pvc
3089,hard_tiles_large_space
3090,soft_pvc
3091,carpet
3092,wood
3093,wood
3094,concrete
3095,wood
3096,fine_concrete
3097,concrete
3098,concrete
3099,soft_pvc
3100,wood
3101,soft_tiles
3102,soft_tiles
3103,wood
3104,soft_pvc
3105,carpet
3106,wood
3107,concrete
3108,wood
3109,soft_tiles
3110,soft_tiles
3111,concrete
3112,soft_tiles
3113,soft_tiles
3114,soft_tiles
3115,concrete
3116,soft_pvc
3117,wood
3118,concrete
3119,hard_tiles_large_space
3120,concrete
3121,wood
3122,fine_concrete
3123,soft_tiles
3124,hard_tiles_large_space
3125,concrete
3126,wood
3127,wood
3128,wood
3129,soft_pvc
3130,hard_tiles_large_space
3131,concrete
3132,wood
3133,soft_pvc
3134,tiled
3135,hard_tiles_large_space
3136,concrete
3137,concrete
3138,hard_tiles
3139,soft_pvc
3140,wood
3141,soft_pvc
3142,wood
3143,wood
3144,tiled
3145,soft_pvc
3146,wood
3147,tiled
3148,fine_concrete
3149,wood
3150,fine_concrete
3151,concrete
3152,concrete
3153,soft_pvc
3154,soft_pvc
3155,wood
3156,tiled
3157,concrete
3158,concrete
3159,concrete
3160,hard_tiles_large_space
3161,fine_concrete
3162,hard_tiles_large_space
3163,fine_concrete
3164,wood
3165,concrete
3166,soft_tiles
3167,hard_tiles_large_space
3168,tiled
3169,soft_pvc
3170,wood
3171,concrete
3172,fine_concrete
3173,concrete
3174,fine_concrete
3175,soft_pvc
3176,wood
3177,hard_tiles_large_space
3178,concrete
3179,tiled
3180,wood
3181,hard_tiles_large_space
3182,soft_pvc
3183,concrete
3184,concrete
3185,wood
3186,soft_pvc
3187,tiled
3188,soft_tiles
3189,concrete
3190,wood
3191,concrete
3192,wood
3193,fine_concrete
3194,wood
3195,concrete
3196,soft_pvc
3197,soft_pvc
3198,fine_concrete
3199,concrete
3200,fine_concrete
3201,wood
3202,concrete
3203,concrete
3204,concrete
3205,hard_tiles_large_space
3206,concrete
3207,concrete
3208,hard_tiles_large_space
3209,concrete
3210,soft_pvc
3211,soft_pvc
3212,tiled
3213,wood
3214,tiled
3215,soft_tiles
3216,wood
3217,soft_pvc
3218,soft_tiles
3219,tiled
3220,fine_concrete
3221,carpet
3222,carpet
3223,concrete
3224,tiled
3225,soft_tiles
3226,concrete
3227,soft_tiles
3228,soft_pvc
3229,soft_pvc
3230,fine_concrete
3231,soft_tiles
3232,soft_pvc
3233,concrete
3234,fine_concrete
3235,soft_tiles
3236,carpet
3237,hard_tiles_large_space
3238,soft_tiles
3239,hard_tiles_large_space
3240,soft_pvc
3241,concrete
3242,carpet
3243,hard_tiles_large_space
3244,concrete
3245,concrete
3246,hard_tiles_large_space
3247,concrete
3248,wood
3249,concrete
3250,fine_concrete
3251,soft_pvc
3252,wood
3253,concrete
3254,soft_tiles
3255,soft_pvc
3256,wood
3257,wood
3258,carpet
3259,wood
3260,hard_tiles_large_space
3261,concrete
3262,wood
3263,concrete
3264,wood
3265,wood
3266,tiled
3267,hard_tiles_large_space
3268,soft_pvc
3269,fine_concrete
3270,tiled
3271,concrete
3272,hard_tiles_large_space
3273,fine_concrete
3274,tiled
3275,soft_pvc
3276,concrete
3277,wood
3278,hard_tiles_large_space
3279,concrete
3280,concrete
3281,hard_tiles_large_space
3282,wood
3283,hard_tiles_large_space
3284,hard_tiles_large_space
3285,wood
3286,fine_concrete
3287,tiled
3288,fine_concrete
3289,soft_pvc
3290,concrete
3291,soft_tiles
3292,concrete
3293,wood
3294,concrete
3295,concrete
3296,hard_tiles_large_space
3297,tiled
3298,concrete
3299,wood
3300,wood
3301,tiled
3302,soft_pvc
3303,concrete
3304,tiled
3305,fine_concrete
3306,concrete
3307,wood
3308,wood
3309,tiled
3310,soft_tiles
3311,soft_pvc
3312,carpet
3313,concrete
3314,wood
3315,fine_concrete
3316,concrete
3317,concrete
3318,soft_pvc
3319,hard_tiles_large_space
3320,wood
3321,soft_tiles
3322,soft_pvc
3323,tiled
3324,soft_pvc
3325,tiled
3326,wood
3327,soft_pvc
3328,soft_tiles
3329,carpet
3330,soft_pvc
3331,concrete
3332,concrete
3333,soft_pvc
3334,hard_tiles_large_space
3335,fine_concrete
3336,hard_tiles_large_space
3337,soft_pvc
3338,soft_pvc
3339,soft_pvc
3340,soft_pvc
3341,soft_pvc
3342,tiled
3343,tiled
3344,fine_concrete
3345,tiled
3346,soft_pvc
3347,tiled
3348,concrete
3349,wood
3350,tiled
3351,soft_pvc
3352,tiled
3353,wood
3354,soft_pvc
3355,soft_pvc
3356,concrete
3357,soft_tiles
3358,hard_tiles_large_space
3359,concrete
3360,concrete
3361,wood
3362,concrete
3363,soft_tiles
3364,soft_pvc
3365,tiled
3366,hard_tiles_large_space
3367,soft_pvc
3368,soft_tiles
3369,soft_pvc
3370,soft_pvc
3371,wood
3372,fine_concrete
3373,tiled
3374,wood
3375,wood
3376,soft_pvc
3377,tiled
3378,fine_concrete
3379,wood
3380,soft_pvc
3381,concrete
3382,tiled
3383,carpet
3384,fine_concrete
3385,hard_tiles_large_space
3386,concrete
3387,concrete
3388,soft_pvc
3389,concrete
3390,tiled
3391,soft_pvc
3392,carpet
3393,soft_tiles
3394,tiled
3395,tiled
3396,soft_pvc
3397,wood
3398,wood
3399,wood
3400,soft_tiles
3401,wood
3402,wood
3403,wood
3404,hard_tiles_large_space
3405,fine_concrete
3406,soft_pvc
3407,wood
3408,tiled
3409,fine_concrete
3410,tiled
3411,soft_pvc
3412,concrete
3413,soft_pvc
3414,concrete
3415,concrete
3416,soft_pvc
3417,concrete
3418,concrete
3419,concrete
3420,soft_tiles
3421,fine_concrete
3422,tiled
3423,wood
3424,wood
